acc_x,acc_y,acc_z,orientation,label
-1.67E-23,-5.10E-22,-7.00E-21,0,1
-1.56E-23,-4.69E-22,-6.23E-21,0,1
-1.59E-23,-4.79E-22,-6.45E-21,0,1
-1.72E-23,-5.29E-22,-7.40E-21,0,1
-1.65E-23,-5.03E-22,-6.88E-21,0,1
-1.87E-23,-5.87E-22,-8.49E-21,0,1
-1.83E-23,-5.72E-22,-8.25E-21,0,1
-1.61E-23,-4.88E-22,-6.64E-21,0,1
-1.67E-23,-5.13E-22,-7.11E-21,0,1
-1.83E-23,-5.71E-22,-8.20E-21,0,1
-1.91E-23,-6.06E-22,-8.90E-21,0,1
-2.09E-23,-6.71E-22,-1.01E-20,0,1
-1.96E-23,-6.21E-22,-9.16E-21,0,1
-2.09E-23,-6.71E-22,-1.01E-20,0,1
-1.89E-23,-5.95E-22,-8.66E-21,0,1
-1.83E-23,-5.70E-22,-8.15E-21,0,1
-1.96E-23,-6.21E-22,-9.16E-21,0,1
-1.96E-23,-6.19E-22,-9.06E-21,0,1
-1.85E-23,-5.78E-22,-8.31E-21,0,1
-1.94E-23,-6.09E-22,-8.83E-21,0,1
-1.76E-23,-5.45E-22,-7.70E-21,0,1
-1.98E-23,-6.26E-22,-9.19E-21,0,1
-1.74E-23,-5.36E-22,-7.51E-21,0,1
-1.85E-23,-5.77E-22,-8.28E-21,0,1
-1.65E-23,-5.00E-22,-6.78E-21,0,1
-1.37E-23,-3.89E-22,-4.61E-21,0,1
-1.30E-23,-3.67E-22,-4.27E-21,0,1
-1.59E-23,-4.80E-22,-6.46E-21,0,1
-1.61E-23,-4.84E-22,-6.49E-21,0,1
-1.70E-23,-5.17E-22,-7.11E-21,0,1
-1.67E-23,-5.12E-22,-7.06E-21,0,1
-1.56E-23,-4.68E-22,-6.20E-21,0,1
-1.72E-23,-5.25E-22,-7.22E-21,0,1
-1.46E-23,-4.22E-22,-5.24E-21,0,1
-1.78E-23,-5.49E-22,-7.68E-21,0,1
-1.67E-23,-5.04E-22,-6.77E-21,0,1
-1.70E-23,-5.15E-22,-7.03E-21,0,1
-1.56E-23,-4.66E-22,-6.12E-21,0,1
-1.85E-23,-5.77E-22,-8.26E-21,0,1
-1.37E-23,-3.92E-22,-4.72E-21,0,1
-1.48E-23,-4.29E-22,-5.34E-21,0,1
-1.54E-23,-4.56E-22,-5.92E-21,0,1
-8.85E-24,-2.05E-22,-1.13E-21,0,1
-1.46E-23,-4.24E-22,-5.29E-21,0,1
-1.37E-23,-3.90E-22,-4.67E-21,0,1
-1.48E-23,-4.31E-22,-5.44E-21,0,1
-1.50E-23,-4.34E-22,-5.38E-21,0,1
-1.54E-23,-4.56E-22,-5.90E-21,0,1
-1.56E-23,-4.66E-22,-6.12E-21,0,1
-1.59E-23,-4.75E-22,-6.29E-21,0,1
-1.48E-23,-4.32E-22,-5.45E-21,0,1
-1.70E-23,-5.18E-22,-7.13E-21,0,1
-1.70E-23,-5.16E-22,-7.05E-21,0,1
-1.52E-23,-4.50E-22,-5.83E-21,0,1
-1.39E-23,-3.99E-22,-4.85E-21,0,1
-1.65E-23,-4.97E-22,-6.66E-21,0,1
-1.37E-23,-3.91E-22,-4.69E-21,0,1
-1.54E-23,-4.57E-22,-5.95E-21,0,1
-1.65E-23,-4.99E-22,-6.73E-21,0,1
-1.65E-23,-4.99E-22,-6.74E-21,0,1
-1.87E-23,-5.83E-22,-8.34E-21,0,1
-1.56E-23,-4.66E-22,-6.13E-21,0,1
-1.52E-23,-4.51E-22,-5.86E-21,0,1
-1.67E-23,-5.08E-22,-6.94E-21,0,1
-1.74E-23,-5.34E-22,-7.41E-21,0,1
-1.67E-23,-5.08E-22,-6.95E-21,0,1
-1.50E-23,-4.42E-22,-5.67E-21,0,1
-1.70E-23,-5.15E-22,-7.03E-21,0,1
-1.56E-23,-4.66E-22,-6.14E-21,0,1
-1.56E-23,-4.66E-22,-6.13E-21,0,1
-1.67E-23,-5.08E-22,-6.92E-21,0,1
-1.70E-23,-5.17E-22,-7.09E-21,0,1
-1.56E-23,-4.66E-22,-6.12E-21,0,1
-1.65E-23,-4.99E-22,-6.74E-21,0,1
-1.56E-23,-4.65E-22,-6.11E-21,0,1
-1.56E-23,-4.66E-22,-6.13E-21,0,1
-1.65E-23,-5.02E-22,-6.84E-21,0,1
-1.76E-23,-5.42E-22,-7.58E-21,0,1
-1.67E-23,-5.08E-22,-6.93E-21,0,1
-1.67E-23,-5.07E-22,-6.89E-21,0,1
-1.76E-23,-5.41E-22,-7.55E-21,0,1
-1.67E-23,-5.08E-22,-6.91E-21,0,1
-1.52E-23,-4.50E-22,-5.83E-21,0,1
-1.50E-23,-4.41E-22,-5.63E-21,0,1
-1.59E-23,-4.74E-22,-6.24E-21,0,1
-1.70E-23,-5.15E-22,-7.03E-21,0,1
-1.70E-23,-5.17E-22,-7.11E-21,0,1
-1.67E-23,-5.06E-22,-6.85E-21,0,1
-1.61E-23,-4.83E-22,-6.43E-21,0,1
-1.54E-23,-4.55E-22,-5.87E-21,0,1
-1.50E-23,-4.39E-22,-5.56E-21,0,1
-1.48E-23,-4.32E-22,-5.45E-21,0,1
-1.61E-23,-4.82E-22,-6.40E-21,0,1
-1.83E-23,-5.55E-22,-7.59E-21,0,1
-3.23E-23,-1.13E-21,-1.95E-20,0,1
6.47E-24,3.03E-22,7.11E-21,0,1
-1.62E-24,1.79E-23,2.14E-21,0,1
-5.12E-24,-1.13E-22,-2.97E-22,0,1
5.80E-24,3.02E-22,7.56E-21,0,1
-5.77E-24,-1.36E-22,-7.15E-22,0,1
2.07E-24,1.58E-22,4.80E-21,0,1
1.22E-24,1.31E-22,4.38E-21,0,1
-2.26E-24,-1.34E-24,1.87E-21,0,1
-2.26E-24,-5.52E-24,1.72E-21,0,1
7.63E-25,1.20E-22,4.29E-21,0,1
-1.28E-23,-3.69E-22,-4.49E-21,0,1
-3.73E-23,-1.29E-21,-2.17E-20,0,1
-2.55E-23,-8.46E-22,-1.35E-20,0,1
-2.29E-23,-7.48E-22,-1.16E-20,0,1
-1.62E-24,1.02E-22,5.29E-21,0,1
1.68E-23,7.60E-22,1.70E-20,0,1
-1.41E-23,-3.99E-22,-4.71E-21,0,1
-1.46E-23,-4.07E-22,-4.66E-21,0,1
-1.24E-23,-3.24E-22,-3.11E-21,0,1
-1.13E-23,-2.83E-22,-2.35E-21,0,1
-1.28E-23,-3.43E-22,-3.53E-21,0,1
-1.39E-23,-3.88E-22,-4.45E-21,0,1
-1.72E-23,-5.10E-22,-6.70E-21,0,1
-1.78E-23,-5.36E-22,-7.21E-21,0,1
-1.91E-23,-5.89E-22,-8.27E-21,0,1
-1.91E-23,-5.87E-22,-8.21E-21,0,1
-2.09E-23,-6.56E-22,-9.52E-21,0,1
-2.02E-23,-6.28E-22,-8.94E-21,0,1
-1.89E-23,-5.78E-22,-8.02E-21,0,1
-1.85E-23,-5.62E-22,-7.70E-21,0,1
-1.85E-23,-5.61E-22,-7.69E-21,0,1
-1.85E-23,-5.61E-22,-7.69E-21,0,1
-1.89E-23,-5.78E-22,-8.02E-21,0,1
-1.87E-23,-5.70E-22,-7.85E-21,0,1
-1.83E-23,-5.53E-22,-7.54E-21,0,1
-2.05E-23,-6.38E-22,-9.15E-21,0,1
-1.96E-23,-6.05E-22,-8.56E-21,0,1
2.53E-24,9.59E-23,2.11E-21,0,1
3.63E-24,1.38E-22,2.93E-21,0,1
3.39E-24,1.29E-22,2.75E-21,0,1
2.75E-24,1.05E-22,2.29E-21,0,1
2.75E-24,1.05E-22,2.29E-21,0,1
2.53E-24,9.65E-23,2.13E-21,0,1
2.96E-24,1.13E-22,2.45E-21,0,1
2.75E-24,1.05E-22,2.30E-21,0,1
2.75E-24,1.05E-22,2.28E-21,0,1
2.75E-24,1.05E-22,2.29E-21,0,1
2.53E-24,9.63E-23,2.12E-21,0,1
2.75E-24,1.05E-22,2.30E-21,0,1
2.75E-24,1.05E-22,2.30E-21,0,1
2.96E-24,1.13E-22,2.43E-21,0,1
2.96E-24,1.13E-22,2.44E-21,0,1
2.75E-24,1.05E-22,2.29E-21,0,1
2.75E-24,1.05E-22,2.30E-21,0,1
2.96E-24,1.13E-22,2.45E-21,0,1
2.53E-24,9.70E-23,2.15E-21,0,1
3.39E-24,1.29E-22,2.74E-21,0,1
3.63E-24,1.38E-22,2.93E-21,0,1
3.39E-24,1.29E-22,2.76E-21,0,1
3.39E-24,1.29E-22,2.76E-21,0,1
3.39E-24,1.29E-22,2.75E-21,0,1
2.75E-24,1.05E-22,2.29E-21,0,1
3.39E-24,1.29E-22,2.75E-21,0,1
2.40E-23,9.05E-22,1.73E-20,0,1
2.18E-23,8.29E-22,1.60E-20,0,1
2.75E-24,1.05E-22,2.31E-21,0,1
2.53E-24,9.67E-23,2.14E-21,0,1
3.30E-23,1.27E-21,2.49E-20,0,1
2.75E-24,1.05E-22,2.29E-21,0,1
2.75E-24,1.05E-22,2.28E-21,0,1
1.24E-23,7.45E-22,1.92E-20,0,1
-2.68E-23,-7.46E-22,-9.08E-21,0,1
-1.50E-23,-2.79E-22,1.98E-22,0,1
-4.37E-23,-1.38E-21,-2.07E-20,0,1
-1.83E-24,2.17E-22,9.48E-21,0,1
-2.96E-23,-8.47E-22,-1.08E-20,0,1
-2.22E-23,-5.65E-22,-5.52E-21,0,1
-4.61E-23,-1.48E-21,-2.30E-20,0,1
-4.28E-23,-1.33E-21,-1.98E-20,0,1
-4.59E-23,-1.46E-21,-2.25E-20,0,1
-2.48E-23,-6.65E-22,-7.42E-21,0,1
-4.43E-23,-1.40E-21,-2.13E-20,0,1
-4.46E-23,-1.43E-21,-2.22E-20,0,1
-3.40E-23,-1.02E-21,-1.43E-20,0,1
-5.77E-23,-1.91E-21,-3.08E-20,0,1
-6.82E-23,-2.30E-21,-3.81E-20,0,1
-5.70E-23,-1.89E-21,-3.05E-20,0,1
-5.40E-23,-1.77E-21,-2.83E-20,0,1
-5.70E-23,-1.89E-21,-3.06E-20,0,1
-7.00E-23,-2.38E-21,-3.97E-20,0,1
-6.54E-23,-2.21E-21,-3.66E-20,0,1
-5.88E-23,-1.96E-21,-3.20E-20,0,1
-5.95E-23,-1.99E-21,-3.26E-20,0,1
-5.95E-23,-1.98E-21,-3.24E-20,0,1
-6.10E-23,-2.04E-21,-3.34E-20,0,1
-6.47E-23,-2.18E-21,-3.60E-20,0,1
-6.05E-23,-2.02E-21,-3.32E-20,0,1
-5.95E-23,-1.98E-21,-3.24E-20,0,1
-5.77E-23,-1.92E-21,-3.11E-20,0,1
-5.44E-23,-1.79E-21,-2.88E-20,0,1
-7.02E-23,-2.39E-21,-4.01E-20,0,1
-6.05E-23,-2.03E-21,-3.33E-20,0,1
-6.23E-23,-2.09E-21,-3.45E-20,0,1
-6.01E-23,-2.01E-21,-3.30E-20,0,1
-5.97E-23,-1.99E-21,-3.26E-20,0,1
-5.88E-23,-1.96E-21,-3.21E-20,0,1
-6.03E-23,-2.02E-21,-3.31E-20,0,1
-6.03E-23,-2.02E-21,-3.31E-20,0,1
-6.01E-23,-2.01E-21,-3.30E-20,0,1
-6.14E-23,-2.06E-21,-3.39E-20,0,1
-6.14E-23,-2.06E-21,-3.40E-20,0,1
-6.21E-23,-2.09E-21,-3.44E-20,0,1
-5.81E-23,-1.93E-21,-3.14E-20,0,1
-7.98E-23,-2.76E-21,-4.73E-20,0,1
-8.84E-23,-3.09E-21,-5.34E-20,0,1
-7.98E-23,-2.76E-21,-4.70E-20,0,1
-7.72E-23,-2.66E-21,-4.52E-20,0,1
-7.94E-23,-2.74E-21,-4.68E-20,0,1
-7.74E-23,-2.67E-21,-4.55E-20,0,1
-7.59E-23,-2.61E-21,-4.44E-20,0,1
-7.57E-23,-2.60E-21,-4.42E-20,0,1
-7.65E-23,-2.63E-21,-4.48E-20,0,1
-7.54E-23,-2.59E-21,-4.41E-20,0,1
-8.60E-23,-2.99E-21,-5.15E-20,0,1
-7.89E-23,-2.73E-21,-4.65E-20,0,1
-7.63E-23,-2.63E-21,-4.47E-20,0,1
-7.65E-23,-2.63E-21,-4.48E-20,0,1
-7.43E-23,-2.55E-21,-4.32E-20,0,1
-7.81E-23,-2.69E-21,-4.59E-20,0,1
-7.48E-23,-2.57E-21,-4.36E-20,0,1
-7.39E-23,-2.54E-21,-4.30E-20,0,1
-7.48E-23,-2.57E-21,-4.36E-20,0,1
-7.17E-23,-2.45E-21,-4.15E-20,0,1
-7.70E-23,-2.65E-21,-4.51E-20,0,1
-7.85E-23,-2.71E-21,-4.61E-20,0,1
-7.43E-23,-2.55E-21,-4.31E-20,0,1
-7.43E-23,-2.55E-21,-4.31E-20,0,1
-7.48E-23,-2.57E-21,-4.35E-20,0,1
-7.65E-23,-2.63E-21,-4.47E-20,0,1
-7.57E-23,-2.60E-21,-4.41E-20,0,1
-7.65E-23,-2.63E-21,-4.48E-20,0,1
-7.61E-23,-2.62E-21,-4.44E-20,0,1
-7.48E-23,-2.57E-21,-4.35E-20,0,1
-7.48E-23,-2.57E-21,-4.34E-20,0,1
-7.54E-23,-2.59E-21,-4.39E-20,0,1
-7.59E-23,-2.61E-21,-4.42E-20,0,1
-7.22E-23,-2.47E-21,-4.16E-20,0,1
-8.38E-23,-2.91E-21,-5.01E-20,0,1
-7.35E-23,-2.51E-21,-4.23E-20,0,1
-6.56E-23,-2.21E-21,-3.68E-20,0,1
-9.06E-23,-3.17E-21,-5.50E-20,0,1
-7.83E-23,-2.71E-21,-4.65E-20,0,1
-7.13E-23,-2.44E-21,-4.11E-20,0,1
-7.11E-23,-2.43E-21,-4.09E-20,0,1
-7.63E-23,-2.63E-21,-4.46E-20,0,1
-8.27E-23,-2.86E-21,-4.89E-20,0,1
-7.24E-23,-2.48E-21,-4.17E-20,0,1
-6.58E-23,-2.22E-21,-3.69E-20,0,1
-6.69E-23,-2.26E-21,-3.76E-20,0,1
-6.78E-23,-2.30E-21,-3.83E-20,0,1
-6.67E-23,-2.26E-21,-3.75E-20,0,1
-6.67E-23,-2.26E-21,-3.76E-20,0,1
-6.69E-23,-2.27E-21,-3.78E-20,0,1
-6.71E-23,-2.27E-21,-3.78E-20,0,1
-7.48E-23,-2.56E-21,-4.33E-20,0,1
-7.37E-23,-2.53E-21,-4.30E-20,0,1
-9.19E-23,-3.22E-21,-5.60E-20,0,1
-8.79E-23,-3.07E-21,-5.32E-20,0,1
-7.39E-23,-2.55E-21,-4.34E-20,0,1
-1.11E-22,-3.93E-21,-6.95E-20,0,1
-8.35E-23,-2.89E-21,-4.95E-20,0,1
-6.87E-23,-2.32E-21,-3.87E-20,0,1
-7.96E-23,-2.76E-21,-4.72E-20,0,1
-8.09E-23,-2.80E-21,-4.78E-20,0,1
-8.64E-23,-3.00E-21,-5.15E-20,0,1
-7.06E-23,-2.39E-21,-3.97E-20,0,1
-5.48E-23,-1.80E-21,-2.90E-20,0,1
-7.48E-23,-2.56E-21,-4.31E-20,0,1
-7.13E-23,-2.42E-21,-4.04E-20,0,1
-7.57E-23,-2.59E-21,-4.36E-20,0,1
-7.13E-23,-2.43E-21,-4.07E-20,0,1
-7.43E-23,-2.54E-21,-4.27E-20,0,1
-7.04E-23,-2.39E-21,-4.01E-20,0,1
-7.24E-23,-2.47E-21,-4.14E-20,0,1
-7.76E-23,-2.66E-21,-4.51E-20,0,1
-8.49E-23,-2.93E-21,-5.02E-20,0,1
-7.19E-23,-2.45E-21,-4.10E-20,0,1
-7.46E-23,-2.55E-21,-4.31E-20,0,1
-6.95E-23,-2.36E-21,-3.94E-20,0,1
-7.04E-23,-2.39E-21,-4.01E-20,0,1
-6.95E-23,-2.36E-21,-3.95E-20,0,1
-6.84E-23,-2.32E-21,-3.87E-20,0,1
-6.36E-23,-2.14E-21,-3.54E-20,0,1
-6.84E-23,-2.32E-21,-3.87E-20,0,1
-7.59E-23,-2.60E-21,-4.39E-20,0,1
-6.56E-23,-2.21E-21,-3.65E-20,0,1
-6.93E-23,-2.36E-21,-3.94E-20,0,1
-7.06E-23,-2.40E-21,-4.03E-20,0,1
-7.02E-23,-2.39E-21,-4.01E-20,0,1
-6.58E-23,-2.23E-21,-3.70E-20,0,1
-7.09E-23,-2.41E-21,-4.05E-20,0,1
-7.30E-23,-2.50E-21,-4.22E-20,0,1
-6.23E-23,-2.09E-21,-3.45E-20,0,1
-6.84E-23,-2.32E-21,-3.89E-20,0,1
-7.11E-23,-2.43E-21,-4.08E-20,0,1
-6.82E-23,-2.31E-21,-3.85E-20,0,1
-6.78E-23,-2.30E-21,-3.83E-20,0,1
-6.74E-23,-2.28E-21,-3.80E-20,0,1
-6.69E-23,-2.26E-21,-3.77E-20,0,1
-6.67E-23,-2.26E-21,-3.75E-20,0,1
-6.89E-23,-2.34E-21,-3.91E-20,0,1
-6.65E-23,-2.25E-21,-3.74E-20,0,1
-6.74E-23,-2.28E-21,-3.80E-20,0,1
-6.67E-23,-2.25E-21,-3.75E-20,0,1
-6.65E-23,-2.25E-21,-3.74E-20,0,1
-6.52E-23,-2.20E-21,-3.64E-20,0,1
-6.78E-23,-2.30E-21,-3.83E-20,0,1
-6.65E-23,-2.25E-21,-3.77E-20,0,1
-7.72E-23,-2.65E-21,-4.49E-20,0,1
-8.44E-23,-2.92E-21,-5.00E-20,0,1
-7.46E-23,-2.55E-21,-4.30E-20,0,1
-8.77E-23,-3.06E-21,-5.27E-20,0,1
-7.94E-23,-2.74E-21,-4.65E-20,0,1
-9.06E-23,-3.16E-21,-5.47E-20,0,1
-6.52E-23,-2.19E-21,-3.63E-20,0,1
-7.43E-23,-2.54E-21,-4.29E-20,0,1
-7.92E-23,-2.71E-21,-4.56E-20,0,1
-7.43E-23,-2.53E-21,-4.25E-20,0,1
-6.78E-23,-2.29E-21,-3.81E-20,0,1
-6.74E-23,-2.27E-21,-3.77E-20,0,1
-6.65E-23,-2.24E-21,-3.72E-20,0,1
-6.54E-23,-2.20E-21,-3.62E-20,0,1
-6.47E-23,-2.17E-21,-3.58E-20,0,1
-6.38E-23,-2.15E-21,-3.55E-20,0,1
-6.49E-23,-2.19E-21,-3.61E-20,0,1
-6.25E-23,-2.09E-21,-3.44E-20,0,1
-6.67E-23,-2.24E-21,-3.71E-20,0,1
-6.36E-23,-2.13E-21,-3.49E-20,0,1
-6.60E-23,-2.22E-21,-3.67E-20,0,1
-5.97E-23,-1.98E-21,-3.22E-20,0,1
-6.54E-23,-2.20E-21,-3.62E-20,0,1
-5.53E-23,-1.81E-21,-2.88E-20,0,1
-7.13E-23,-2.43E-21,-4.07E-20,0,1
-6.60E-23,-2.23E-21,-3.68E-20,0,1
-6.19E-23,-2.07E-21,-3.39E-20,0,1
-6.10E-23,-2.03E-21,-3.32E-20,0,1
-6.05E-23,-2.02E-21,-3.29E-20,0,1
-6.01E-23,-2.00E-21,-3.26E-20,0,1
-5.95E-23,-1.97E-21,-3.20E-20,0,1
-6.03E-23,-2.01E-21,-3.27E-20,0,1
-5.88E-23,-1.95E-21,-3.16E-20,0,1
-6.03E-23,-2.01E-21,-3.27E-20,0,1
-5.92E-23,-1.97E-21,-3.19E-20,0,1
-5.99E-23,-1.99E-21,-3.24E-20,0,1
-5.92E-23,-1.97E-21,-3.20E-20,0,1
2.40E-23,1.17E-21,2.69E-20,0,1
2.51E-23,1.21E-21,2.76E-20,0,1
1.70E-23,8.98E-22,2.17E-20,0,1
1.50E-23,8.20E-22,2.01E-20,0,1
7.14E-24,5.19E-22,1.44E-20,0,1
-1.76E-23,-4.37E-22,-4.06E-21,0,1
-4.06E-23,-1.35E-21,-2.23E-20,0,1
-5.99E-23,-2.09E-21,-3.62E-20,0,1
-7.19E-23,-2.57E-21,-4.57E-20,0,1
-5.11E-23,-1.77E-21,-3.03E-20,0,1
-5.53E-23,-1.93E-21,-3.34E-20,0,1
-5.31E-23,-1.85E-21,-3.19E-20,0,1
-4.76E-23,-1.62E-21,-2.75E-20,0,1
-4.96E-23,-1.70E-21,-2.89E-20,0,1
-5.11E-23,-1.76E-21,-3.01E-20,0,1
-3.62E-23,-1.19E-21,-1.92E-20,0,1
-3.40E-23,-1.11E-21,-1.76E-20,0,1
-4.00E-23,-1.34E-21,-2.21E-20,0,1
-3.73E-23,-1.23E-21,-2.01E-20,0,1
-3.36E-23,-1.09E-21,-1.73E-20,0,1
-3.18E-23,-1.02E-21,-1.59E-20,0,1
-3.16E-23,-1.01E-21,-1.57E-20,0,1
-2.83E-23,-8.80E-22,-1.32E-20,0,1
-4.83E-23,-1.56E-21,-2.43E-20,0,1
-2.79E-23,-7.88E-22,-9.86E-21,0,1
-2.59E-23,-7.36E-22,-9.36E-21,0,1
-3.14E-23,-9.53E-22,-1.36E-20,0,1
-1.59E-23,-3.57E-22,-2.27E-21,0,1
-2.15E-23,-5.77E-22,-6.51E-21,0,1
1.02E-23,6.56E-22,1.74E-20,0,1
-8.62E-23,-3.03E-21,-5.28E-20,0,1
-5.77E-23,-1.92E-21,-3.15E-20,0,1
-7.24E-23,-2.49E-21,-4.22E-20,0,1
2.32E-24,3.69E-22,1.22E-20,0,1
-4.63E-23,-1.49E-21,-2.33E-20,0,1
-3.58E-23,-1.10E-21,-1.62E-20,0,1
-3.01E-23,-8.71E-22,-1.14E-20,0,1
-1.72E-23,-3.67E-22,-1.62E-21,0,1
-2.13E-23,-5.42E-22,-5.30E-21,0,1
-3.62E-23,-1.12E-21,-1.64E-20,0,1
-1.16E-24,2.50E-22,1.03E-20,0,1
-3.47E-23,-1.02E-21,-1.38E-20,0,1
-5.97E-23,-1.98E-21,-3.19E-20,0,1
-4.33E-23,-1.36E-21,-2.03E-20,0,1
-3.47E-23,-1.03E-21,-1.42E-20,0,1
-2.44E-23,-6.46E-22,-6.97E-21,0,1
-2.02E-23,-4.89E-22,-4.05E-21,0,1
-2.09E-23,-5.19E-22,-4.70E-21,0,1
-1.78E-23,-3.97E-22,-2.30E-21,0,1
-3.75E-23,-1.15E-21,-1.66E-20,0,1
-6.84E-23,-2.31E-21,-3.83E-20,0,1
-7.37E-23,-2.49E-21,-4.15E-20,0,1
-5.53E-23,-1.81E-21,-2.88E-20,0,1
-3.65E-23,-1.09E-21,-1.50E-20,0,1
-1.67E-23,-3.50E-22,-1.31E-21,0,1
-1.89E-23,-4.43E-22,-3.25E-21,0,1
-6.91E-23,-2.34E-21,-3.88E-20,0,1
-2.22E-23,-5.49E-22,-4.85E-21,0,1
-7.08E-24,1.71E-23,5.68E-21,0,1
-6.65E-24,1.76E-23,5.33E-21,0,1
7.78E-24,5.81E-22,1.64E-20,0,1
-5.77E-24,4.90E-23,5.89E-21,0,1
-7.32E-25,2.46E-22,9.76E-21,0,1
-2.50E-24,1.76E-22,8.37E-21,0,1
-3.14E-23,-9.18E-22,-1.22E-20,0,1
3.41E-23,1.59E-21,3.56E-20,0,1
4.57E-23,2.02E-21,4.35E-20,0,1
2.53E-23,1.25E-21,2.92E-20,0,1
3.30E-23,1.54E-21,3.44E-20,0,1
3.25E-23,1.52E-21,3.42E-20,0,1
3.47E-23,1.61E-21,3.58E-20,0,1
3.58E-23,1.67E-21,3.74E-20,0,1
-6.25E-23,-2.07E-21,-3.35E-20,0,1
-4.54E-23,-1.43E-21,-2.16E-20,0,1
-4.35E-23,-1.41E-21,-2.23E-20,0,1
-7.43E-23,-2.56E-21,-4.34E-20,0,1
-6.41E-23,-2.17E-21,-3.62E-20,0,1
-7.70E-23,-2.66E-21,-4.56E-20,0,1
-4.04E-23,-1.27E-21,-1.92E-20,0,1
-2.59E-23,-6.95E-22,-7.75E-21,0,1
-2.50E-23,-6.87E-22,-8.11E-21,0,1
-3.27E-23,-9.70E-22,-1.33E-20,0,1
-3.01E-23,-8.60E-22,-1.10E-20,0,1
-2.50E-23,-6.80E-22,-7.85E-21,0,1
-2.64E-23,-7.31E-22,-8.84E-21,0,1
-4.63E-23,-1.47E-21,-2.23E-20,0,1
-4.04E-23,-1.24E-21,-1.78E-20,0,1
-6.14E-23,-2.04E-21,-3.32E-20,0,1
-3.36E-23,-9.91E-22,-1.35E-20,0,1
-4.59E-23,-1.46E-21,-2.23E-20,0,1
-5.05E-23,-1.62E-21,-2.51E-20,0,1
-2.61E-23,-7.18E-22,-8.46E-21,0,1
-1.61E-23,-3.31E-22,-1.06E-21,0,1
-2.83E-23,-8.05E-22,-1.02E-20,0,1
-4.11E-23,-1.28E-21,-1.91E-20,0,1
-2.02E-23,-4.97E-22,-4.39E-21,0,1
-2.59E-23,-6.96E-22,-7.72E-21,0,1
-3.56E-23,-1.08E-21,-1.54E-20,0,1
-3.45E-23,-1.02E-21,-1.40E-20,0,1
-1.91E-23,-4.40E-22,-2.96E-21,0,1
-1.83E-23,-4.25E-22,-3.05E-21,0,1
-8.09E-23,-2.80E-21,-4.79E-20,0,1
-2.26E-23,-5.65E-22,-5.13E-21,0,1
-1.19E-23,-1.66E-22,2.21E-21,0,1
-1.70E-23,-3.68E-22,-1.81E-21,0,1
-1.35E-23,-2.41E-22,4.27E-22,0,1
-9.27E-24,-8.15E-23,3.49E-21,0,1
-8.39E-24,-4.57E-23,4.22E-21,0,1
-4.91E-24,9.13E-23,6.90E-21,0,1
1.59E-23,8.77E-22,2.18E-20,0,1
2.00E-23,1.04E-21,2.50E-20,0,1
7.78E-24,5.76E-22,1.62E-20,0,1
2.75E-23,1.34E-21,3.08E-20,0,1
3.41E-23,1.58E-21,3.54E-20,0,1
3.04E-23,1.44E-21,3.25E-20,0,1
3.78E-23,1.72E-21,3.81E-20,0,1
1.26E-23,7.95E-22,2.11E-20,0,1
-3.71E-23,-1.12E-21,-1.60E-20,0,1
-4.22E-23,-1.31E-21,-1.92E-20,0,1
-4.41E-23,-1.40E-21,-2.16E-20,0,1
-2.31E-23,-5.97E-22,-6.07E-21,0,1
-1.72E-23,-3.58E-22,-1.26E-21,0,1
-4.50E-23,-1.44E-21,-2.21E-20,0,1
-2.29E-23,-5.86E-22,-5.78E-21,0,1
-2.29E-23,-5.84E-22,-5.70E-21,0,1
-1.70E-23,-3.55E-22,-1.30E-21,0,1
-2.77E-23,-7.65E-22,-9.09E-21,0,1
-2.22E-23,-5.54E-22,-5.04E-21,0,1
-1.89E-23,-4.38E-22,-3.06E-21,0,1
-2.24E-23,-5.58E-22,-5.04E-21,0,1
-2.07E-23,-4.95E-22,-3.92E-21,0,1
-1.96E-23,-4.55E-22,-3.19E-21,0,1
-1.85E-23,-4.14E-22,-2.44E-21,0,1
-1.96E-23,-4.56E-22,-3.25E-21,0,1
-1.98E-23,-4.67E-22,-3.51E-21,0,1
-1.78E-23,-3.88E-22,-1.95E-21,0,1
-2.05E-23,-4.87E-22,-3.76E-21,0,1
-2.94E-23,-8.32E-22,-1.04E-20,0,1
-4.43E-23,-1.39E-21,-2.08E-20,0,1
-3.16E-23,-9.12E-22,-1.18E-20,0,1
-2.22E-23,-5.50E-22,-4.89E-21,0,1
-2.86E-23,-7.89E-22,-9.38E-21,0,1
-2.20E-23,-5.44E-22,-4.85E-21,0,1
-2.26E-23,-5.67E-22,-5.24E-21,0,1
-2.15E-23,-5.26E-22,-4.45E-21,0,1
-2.15E-23,-5.27E-22,-4.49E-21,0,1
-2.39E-23,-6.18E-22,-6.23E-21,0,1
-2.24E-23,-5.60E-22,-5.14E-21,0,1
-2.22E-23,-5.53E-22,-5.00E-21,0,1
-2.26E-23,-5.69E-22,-5.31E-21,0,1
-2.13E-23,-5.19E-22,-4.34E-21,0,1
-2.26E-23,-5.69E-22,-5.29E-21,0,1
-2.02E-23,-4.78E-22,-3.60E-21,0,1
-2.02E-23,-4.78E-22,-3.60E-21,0,1
-2.02E-23,-4.78E-22,-3.59E-21,0,1
-2.22E-23,-5.52E-22,-4.99E-21,0,1
